"OBJECTID","IRIS","X","Y","NUM","LET","TYPE_VOIE","LIBELLE_VOIE","SITUATION","CODE_ACTIVITE","LIBELLE_ACTIVITE","LIBELLE_REGROUPEMENT_8_POSTES","BIO","SURFACE","CC_ID","CC_NOM","CC_NIV","ORDRE","ARRONDISSEMENT","QUARTIER","REGROUPEMENT_8_POSTES"
41393,751166409,648099.7433,6.8637622959e6,16,"","RUE","LAURISTON","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",62364,16,64,5
41396,751166409,648085.0726,6.8637373648e6,18,"","RUE","LAURISTON","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",62366,16,64,5
41397,751166409,648087.339950613,6.86374066011807e6,18,"","RUE","LAURISTON","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",62367,16,64,5
41399,751166409,648086.305131663,6.86371787437519e6,19,"","RUE","LAURISTON","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",62412,16,64,5
41404,751166409,648072.137749661,6.86371893300006e6,22,"","RUE","LAURISTON","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",62370,16,64,5
41407,751166409,648065.637150625,6.86370963691806e6,24,"","RUE","LAURISTON","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",62372,16,64,5
41408,751166409,648067.904501251,6.86371293223613e6,24,"","RUE","LAURISTON","angle de deux rues","CH202","Brasserie - Restauration continue avec tabac","Restauration","","moins de 300 m²","","","",62373,16,64,5
41409,751166409,648043.6075,6.8636779861e6,26,"","RUE","LAURISTON","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",62330,16,64,5
41415,751166409,648018.2404,6.8636412996e6,32,"","RUE","LAURISTON","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",62335,16,64,5
41423,751166409,647997.7096,6.8636115856e6,40,"","RUE","LAURISTON","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",62338,16,64,5
41431,751166409,647961.117,6.8635587062e6,52,"","RUE","LAURISTON","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",62344,16,64,5
41442,751166405,647876.5718,6.8634371754e6,66,"","RUE","LAURISTON","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",62022,16,64,5
41443,751166404,647902.258942069,6.86345303279414e6,67,"","RUE","LAURISTON","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",61983,16,64,5
41449,751166405,647856.457080966,6.86340828689966e6,72,"","RUE","LAURISTON","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",62025,16,64,5
41465,751166404,647743.7934,6.863231808e6,101,"","RUE","LAURISTON","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",61931,16,64,5
41466,751166404,647736.2728,6.863223495e6,101,"B","RUE","LAURISTON","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",61932,16,64,5
41472,751166301,647623.3758,6.8631249826e6,110,"","RUE","LAURISTON","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",61787,16,63,5
41479,751166301,647601.9687,6.8631032209e6,116,"","RUE","LAURISTON","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",61790,16,63,5
41485,751166301,647610.327395799,6.86309445511148e6,123,"","RUE","LAURISTON","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",61817,16,63,5
41487,751166301,647586.636766997,6.86306146196268e6,129,"","RUE","LAURISTON","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",61819,16,63,5
41488,751166301,647584.1933,6.8630520051e6,131,"","RUE","LAURISTON","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",61820,16,63,5
41494,751010101,651997.0566,6.8622260804e6,5,"","RUE","LAVANDIERES SAINTE OPPORTUNE","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",139,1,1,5
41495,751010101,652031.6061,6.8622761672e6,6,"","RUE","LAVANDIERES SAINTE OPPORTUNE","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",170,1,1,5
41497,751010101,651999.5176,6.8622341716e6,7,"","RUE","LAVANDIERES SAINTE OPPORTUNE","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",140,1,1,5
41498,751010101,652000.648974876,6.86223800826403e6,7,"","RUE","LAVANDIERES SAINTE OPPORTUNE","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",90519,1,1,5
41501,751010101,652006.3592,6.8622603167e6,13,"","RUE","LAVANDIERES SAINTE OPPORTUNE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",142,1,1,5
41502,751010101,652007.564686246,6.86226413072713e6,13,"","RUE","LAVANDIERES SAINTE OPPORTUNE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",143,1,1,5
41504,751010101,652017.947,6.8622839849e6,17,"","RUE","LAVANDIERES SAINTE OPPORTUNE","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",126,1,1,5
41507,751083107,650282.5172,6.8639540143e6,1,"","RUE","LAVOISIER","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",89133,8,31,5
41512,751083107,650202.251387174,6.86397282341203e6,12,"","RUE","LAVOISIER","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",23239,8,31,5
41514,751083103,650125.8269,6.8639635886e6,23,"","RUE","LAVOISIER","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",23626,8,31,5
41526,751134906,652636.5076,6.8597758255e6,22,"","RUE","LE BRUN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",45479,13,49,5
41572,751166103,645846.1062,6.8601567317e6,7,"","RUE","LE MAROIS","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",60012,16,61,5
41582,751166103,645802.2607,6.860122893e6,19,"","RUE","LE MAROIS","sur rue","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","moins de 300 m²","","","",60019,16,61,5
41586,751166103,645675.290532627,6.86003987155855e6,22,"","RUE","LE MAROIS","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",58938,16,61,5
41597,751166103,645630.2001,6.8599977353e6,49,"","RUE","LE MAROIS","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",58914,16,61,5
41601,751093504,651474.2103,6.8638420944e6,17,"","RUE","LE PELETIER","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",27839,9,35,5
41607,751093504,651480.913649423,6.86386485234678e6,21,"","RUE","LE PELETIER","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",27842,9,35,5
41612,751093504,651486.3773,6.8638831721e6,25,"","RUE","LE PELETIER","angle de deux rues","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",27847,9,35,5
41615,751093502,651540.2964,6.8640118889e6,30,"","RUE","LE PELETIER","angle de deux rues","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",27874,9,35,5
41616,751093502,651539.218031364,6.86400803700163e6,30,"","RUE","LE PELETIER","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",27875,9,35,5
41618,751093504,651508.5169,6.863958258e6,33,"","RUE","LE PELETIER","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",27860,9,35,5
41624,751093502,651543.1907,6.8640824136e6,43,"","RUE","LE PELETIER","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",28982,9,35,5
41625,751093502,651544.291907407,6.86408625903135e6,43,"","RUE","LE PELETIER","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",28983,9,35,5
41626,751093502,651566.556507407,6.86416181193135e6,51,"","RUE","LE PELETIER","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",29002,9,35,5
41635,751041601,652648.165368933,6.86154373864018e6,16,"","RUE","LE REGRATTIER","sur rue","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","moins de 300 m²","","","",11394,4,16,5
41645,751166407,647712.5437,6.8641871593e6,25,"","RUE","LE SUEUR","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",62204,16,64,5
41648,751166407,647724.2252,6.8641890075e6,28,"","RUE","LE SUEUR","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",62251,16,64,5
41654,751156007,646999.2939,6.8599105536e6,83,"","RUE","LEBLANC","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",57836,15,60,5
41655,751156007,647017.939980001,6.8599038737074e6,85,"","RUE","LEBLANC","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",57837,15,60,5
41656,751156007,647014.1657,6.8599051984e6,85,"","RUE","LEBLANC","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",94626,15,60,5
41658,751176508,648114.6578,6.8647281731e6,1,"","RUE","LEBON","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",64139,17,65,5
41666,751176508,648094.552272874,6.86475377465272e6,5,"","RUE","LEBON","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",64143,17,65,5
41692,751176508,648051.7664,6.8648309723e6,10,"","RUE","LEBON","angle de deux rues","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",64055,17,65,5
41696,751176508,648072.2888,6.8647821182e6,11,"","RUE","LEBON","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",64071,17,65,5
41698,751176508,648067.303220835,6.86478837471663e6,11,"","RUE","LEBON","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",64073,17,65,5
41711,751176709,649880.787,6.8650620748e6,1,"","RUE","LEBOUTEUX","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",66105,17,67,5
41722,751176709,649773.0912,6.865003224e6,22,"","RUE","LEBOUTEUX","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",66166,17,67,5
41723,751176709,649776.413583591,6.86500545150247e6,22,"","RUE","LEBOUTEUX","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",66167,17,67,5
41730,751176701,650536.29,6.8653058898e6,9,"","RUE","LECHAPELAIS","sur rue","CH105","Restaurant africain","Restauration","","moins de 300 m²","","","",67454,17,67,5
41781,751155807,649281.8617,6.8606995747e6,23,"","RUE","LECOURBE","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",55035,15,58,5
41784,751155808,649289.198144425,6.86072552512319e6,26,"","RUE","LECOURBE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",55194,15,58,5
41792,751155807,649233.6149,6.8606785749e6,31,"","RUE","LECOURBE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",54992,15,58,5
41796,751155807,649220.8048,6.8606730425e6,33,"","RUE","LECOURBE","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",54995,15,58,5
41837,751155806,649033.7736,6.8605918211e6,71,"","RUE","LECOURBE","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",54883,15,58,5
41847,751155806,649003.6036,6.8605784915e6,77,"","RUE","LECOURBE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",54891,15,58,5
41849,751155806,648988.20507417,6.86057165450647e6,79,"","RUE","LECOURBE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",54893,15,58,5
41869,751155806,648912.938849319,6.86053839523384e6,93,"","RUE","LECOURBE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",54905,15,58,5
41886,751155809,648863.349752594,6.8605411775185e6,106,"","RUE","LECOURBE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",55848,15,58,5
41913,751155729,648699.8331,6.8604499338e6,129,"","RUE","LECOURBE","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",53656,15,57,5
41915,751155728,648713.467581092,6.86047428696179e6,130,"","RUE","LECOURBE","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",53601,15,57,5
41920,751155728,648705.024269991,6.86047053777677e6,132,"","RUE","LECOURBE","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",53605,15,57,5
41925,751155729,648661.7551,6.8604331075e6,135,"","RUE","LECOURBE","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",54381,15,57,5
41931,751155728,648640.4537,6.8604413498e6,140,"B","RUE","LECOURBE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",53567,15,57,5
41936,751155724,648549.1042,6.8603822829e6,155,"","RUE","LECOURBE","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",53811,15,57,5
41942,751155724,648504.394206737,6.86036169264231e6,163,"","RUE","LECOURBE","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",53817,15,57,5
41949,751155724,648429.638368186,6.86032658518686e6,173,"","RUE","LECOURBE","sur rue","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","de 300 à 1.000 m²","","","",53833,15,57,5
41965,751155727,648415.3143,6.8603441736e6,184,"","RUE","LECOURBE","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",53531,15,57,5
41976,751155725,648304.8857,6.8602654348e6,197,"","RUE","LECOURBE","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",53911,15,57,5
42009,751155712,647889.924127627,6.86009857726842e6,268,"","RUE","LECOURBE","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",53447,15,57,5
42015,751156004,647819.705181789,6.86007141600568e6,274,"","RUE","LECOURBE","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",57654,15,60,5
42021,751155710,647774.6495,6.8600368923e6,281,"","RUE","LECOURBE","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",53080,15,57,5
42022,751155710,647770.929366903,6.86003542239873e6,281,"","RUE","LECOURBE","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",53081,15,57,5
42023,751156004,647748.0834,6.8600437284e6,282,"","RUE","LECOURBE","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",57677,15,60,5
42032,751155710,647659.6001,6.8599924947e6,299,"","RUE","LECOURBE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",53086,15,57,5
42033,751155710,647655.88279578,6.85999101765926e6,299,"","RUE","LECOURBE","angle de deux rues","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","moins de 300 m²","","","",53087,15,57,5
42041,751156003,647506.2092,6.8599439619e6,326,"","RUE","LECOURBE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",57732,15,60,5
