"X","Y","OBJECTID","c_ord","arro","qua","xbis","ybis","num","let","typ_voie","lib_voie","seq","sit","type","codact","ens","bio","surf","cc_id","cc_niv","niv47","niv18","niv8","niv2"
647074.406499997,6.8621291199e6,645,60520,16,62,647068.74076733,6.86213476786187e6,33,"","RUE","ANNONCIATION",3,"R","C","CH303","DOM'S",0,1,0,"",11103,111,5,1
647250.840000004,6.8632791828e6,652,61184,16,63,647250.84,6.8632791828e6,32,"","RUE","GUSTAVE COURBET",1,"R","C","CH403","NOIR",0,1,0,"",11104,111,5,1
648043.607500002,6.8636779861e6,657,62330,16,64,648043.6075,6.8636779861e6,26,"","RUE","LAURISTON",1,"A","C","CH109","SAMRAT",0,1,0,"",11101,111,5,1
648069.872699998,6.8637156361e6,659,62370,16,64,648072.13774966,6.86371893300006e6,22,"","RUE","LAURISTON",2,"R","C","CH303","SMA MA MASH",0,1,0,"",11103,111,5,1
647868.291699998,6.863072687e6,662,62545,16,64,647864.82997815,6.86306547475473e6,71,"","AV","KLEBER",3,"R","C","CH303","TOQUE ET TABLIER",0,1,0,"",11103,111,5,1
648002.970399998,6.8629937002e6,663,62587,16,64,647998.97781827,6.86299394369771e6,15,"","RUE","LONGCHAMP",2,"R","C","CH103","KISORO",0,1,0,"",11101,111,5,1
648321.975000001,6.8630859662e6,665,62680,16,64,648321.975,6.8630859662e6,1,"","RUE","CHAILLOT",1,"R","C","CH201","CAFE DU MARCHE",0,1,0,"",11102,111,5,1
647916.195799999,6.8648122183e6,669,63733,17,65,647922.39447342,6.86481727561627e6,190,"B","BD","PEREIRE",3,"A","C","CH101","CHEZ FRED",0,1,0,"",11101,111,5,1
648046.068800002,6.8646509689e6,675,64169,17,65,648042.80869343,6.86464865120607e6,4,"","RUE","PIERRE DEMOURS",2,"R","C","CH101","MOM",0,1,0,"",11101,111,5,1
649145.180200003,6.8649826777e6,683,64901,17,66,649141.98944306,6.86498026542511e6,54,"","RUE","CARDINET",2,"R","C","CH101","JACQUES FAUSSAT",0,1,0,"",11101,111,5,1
648967.477200001,6.8650378521e6,685,64938,17,66,648964.41751467,6.86503527560516e6,79,"","RUE","JOUFFROY D ABBANS",2,"R","C","CH303","PAPILLADES",0,1,0,"",11103,111,5,1
649092.802500002,6.8657504085e6,691,66513,17,67,649082.11613235,6.86575586757927e6,145,"","RUE","SAUSSURE",4,"R","C","CH101","LE VERRE MOUTARDE",0,1,0,"",11101,111,5,1
650616.113899998,6.8650547271e6,701,67374,17,67,650618.1674659,6.86505815971811e6,5,"","PL","CLICHY",2,"R","C","CH101","AU PETIT POUCET",0,1,0,"",11101,111,5,1
650314.211599998,6.865525609e6,702,67642,17,68,650314.2116,6.865525609e6,16,"","RUE","JACQUEMONT",1,"R","C","CH101","LE PETIT BOUTARY",0,1,0,"",11101,111,5,1
650638.0207,6.8660549851e6,709,68846,17,68,650640.31729274,6.86605826010561e6,191,"","RUE","LEGENDRE",2,"R","C","CH105","LE NEW BELL",0,1,0,"",11101,111,5,1
650541.466600001,6.865525989e6,710,69011,17,68,650541.4666,6.865525989e6,3,"","AV","SAINT OUEN",1,"R","C","CH103","*** NON RENSEIGNE ***",0,1,0,"",11101,111,5,1
650558.755800001,6.8656010708e6,711,69023,17,68,650558.7558,6.8656010708e6,15,"","AV","SAINT OUEN",1,"A","C","CH201","PUNTO LATINO",0,1,0,"",11102,111,5,1
650679.229400001,6.8660111113e6,715,69309,18,69,650678.36364154,6.86600720611597e6,80,"","AV","SAINT OUEN",2,"R","C","CH303","KONAPOKE",0,1,0,"",11103,111,5,1
651385.559699997,6.8651959505e6,725,70572,18,69,651385.5597,6.8651959505e6,33,"","RUE","ABBESSES",1,"A","C","CH402","LE VRAI PARIS",0,1,0,"",11104,111,5,1
651409.991400003,6.8649801832e6,726,70782,18,69,651409.9914,6.8649801832e6,7,"","RUE","ANDRE ANTOINE",1,"R","C","CH403","MAY FLOWER",0,1,0,"",11104,111,5,1
651357.387199998,6.8667117511e6,731,70994,18,69,651355.35524231,6.86671519655323e6,9,"","AV","PORTE DE MONTMARTRE",2,"R","C","CH303","MIMOSA",0,1,0,"",11103,111,5,1
651563.699299999,6.865054603e6,733,71119,18,70,651563.6993,6.865054603e6,1,"","RUE","ABBESSES",1,"A","C","CH201","LOU PITCHOUN'S",0,1,0,"",11102,111,5,1
651567.333099999,6.8649333594e6,734,71154,18,70,651567.3331,6.8649333594e6,75,"B","RUE","MARTYRS",1,"R","C","CH501","MADAME ARTHUR",0,1,0,"",11105,111,5,1
651544.093099996,6.8651234424e6,737,71273,18,70,651548.02763764,6.86512272169645e6,26,"","RUE","YVONNE LE TAC",2,"R","C","CH106","IL DUCA",0,1,0,"",11101,111,5,1
652127.549000002,6.8658777255e6,749,72298,18,70,652127.549,6.8658777255e6,18,"","RUE","EUGENE SUE",1,"R","C","CH302","L'ITALIANA",0,1,0,"",11103,111,5,1
651802.788000003,6.8661450508e6,755,72661,18,70,651802.788,6.8661450508e6,18,"","RUE","POTEAU",1,"A","C","CH201","LE REINITAS",0,1,0,"",11102,111,5,1
652273.426100001,6.8660614827e6,761,73295,18,70,652272.85212951,6.86605752409445e6,106,"","RUE","CLIGNANCOURT",2,"R","C","CH303","AU POULET BRAISE",0,1,0,"",11103,111,5,1
652346.511799999,6.8659248956e6,763,73354,18,70,652346.5118,6.8659248956e6,42,"","RUE","ORDENER",1,"R","C","CH303","LABRAZZERIE",0,1,0,"",11103,111,5,1
652605.884199999,6.8656107479e6,777,74524,18,71,652605.8842,6.8656107479e6,32,"","RUE","LEON",1,"R","C","CH403","*** NON RENSEIGNE ***",0,1,0,"",11104,111,5,1
653097.377499998,6.8658423099e6,785,75027,18,72,653090.04939558,6.86583910071232e6,39,"","RUE","TORCY",3,"R","C","CH403","HELENE CAFE",0,1,0,"",11104,111,5,1
653976.553099997,6.8656340667e6,793,76226,19,73,653976.5531,6.8656340667e6,38,"","RUE","RIQUET",1,"A","C","CH201","LES ORGUES",0,1,0,"",11102,111,5,1
654996.769000001,6.8655136461e6,795,76401,19,74,654995.68189465,6.86551749554177e6,13,"","RUE","ARDENNES",2,"R","C","CH201","BAR DES ARDENNES",0,1,0,"",11102,111,5,1
655029.986199997,6.8640273957e6,809,77563,19,76,655033.83431068,6.86402848750775e6,109,"","RUE","BELLEVILLE",2,"R","C","CH109","GRILL MESOPOTAMIA",0,1,0,"",11101,111,5,1
655345.257700004,6.8634068874e6,820,78828,20,77,655352.75546911,6.86340967728501e6,101,"","RUE","MENILMONTANT",3,"A","C","CH403","LE 101 BAR",0,1,0,"",11104,111,5,1
656349.329400003,6.8633857637e6,830,79848,20,78,656349.3294,6.8633857637e6,33,"","RUE","SURMELIN",1,"A","C","CH101","BRUNCHY CAFE PARIS",0,1,0,"",11101,111,5,1
656025.482600003,6.8617792728e6,840,81081,20,80,656025.4826,6.8617792728e6,46,"","RUE","VIGNOLES",1,"A","C","CH201","LE 20EME ART",0,1,0,"",11102,111,5,1
655912.862400003,6.8614470706e6,842,81177,20,80,655912.8624,6.8614470706e6,11,"","RUE","AVRON",1,"R","C","CH103","PHO11",0,1,0,"",11101,111,5,1
652864.317299999,6.8630830491e6,856,82619,3,9,652860.65493048,6.86308465753076e6,1,"","RUE","BORDA",2,"R","C","CH303","RUSIDDA",0,1,0,"",11103,111,5,1
652265.1153,6.860506844e6,865,83247,5,19,652265.1153,6.860506844e6,66,"","RUE","MOUFFETARD",1,"R","C","CH303","ISTANBUL GRILLADES",0,1,0,"",11103,111,5,1
649736.272100002,6.8627007017e6,868,83490,7,26,649736.2721,6.8627007017e6,2,"","RUE","ROBERT ESNAULT PELTERIE",4,"CC","C","CH201","CAFE LE TRANSIT",0,1,27,0,11102,111,5,1
648749.0612,6.8641485158e6,870,83668,8,30,648749.0612,6.8641485158e6,2,"","AV","BERTIE ALBRECHT",1,"R","C","CH101","LES COCOTTES",0,1,0,"",11101,111,5,1
651236.773900002,6.8645686121e6,871,83954,9,33,651240.5887678,6.8645674092768e6,22,"","RUE","LA BRUYERE",2,"R","C","CH106","VIA EMILIA",0,1,0,"",11101,111,5,1
652935.019900002,6.8644310477e6,878,84331,10,37,652935.0199,6.8644310477e6,27,"","RUE","ALSACE",1,"R","C","CH108","TANDORI SHUKRIYA",0,1,0,"",11101,111,5,1
654429.295900002,6.8614792816e6,881,84492,11,44,654429.2959,6.8614792816e6,24,"","RUE","TROUSSEAU",1,"R","C","CH401","SERIE LIMITHEE",0,1,0,"",11104,111,5,1
652736.901900001,6.8640695562e6,890,85348,10,38,652738.4261816,6.86407325438409e6,103,"","RUE","FAUBOURG SAINT DENIS",2,"R","C","CH106","JOHN CIRCUS",0,1,0,"",11101,111,5,1
648445.5955,6.8634493706e6,897,86164,16,64,648445.5955,6.8634493706e6,15,"","RUE","BASSANO",1,"R","C","CH101","PLEINE TERRE",0,1,0,"",11101,111,5,1
653625.075999998,6.86369514e6,929,89078,10,39,653621.5435542,6.86369326334695e6,18,"","RUE","ALIBERT",2,"A","C","CH403","LE CARILLON",0,1,0,"",11104,111,5,1
648341.991599999,6.8647013272e6,931,89602,17,65,648344.40944045,6.86469814065837e6,24,"","RUE","SAUSSIER LEROY",2,"R","C","CH103","SOZO",0,1,0,"",11101,111,5,1
651966.495300002,6.8631030979e6,935,90291,2,7,651970.40123787,6.86310223554896e6,16,"","RUE","BACHAUMONT",2,"R","C","CH403","LE COMPTOIR",0,1,0,"",11104,111,5,1
650239.409100004,6.8600484955e6,950,91788,14,56,650239.4091,6.8600484955e6,80,"","AV","MAINE",31,"CC","C","CH403","COUTUME","",1,69,0,11104,111,5,1
654722.508199997,6.8589712777e6,953,92147,13,50,654722.5082,6.8589712777e6,41,"","QU","PANHARD ET LEVASSOR",1,"A","C","CH101","1001 NUITS",0,1,0,"",11101,111,5,1
655904.691200003,6.8628905425e6,954,92398,20,79,655906.52579746,6.86288698803068e6,204,"","RUE","PYRENEES",2,"A","C","CH201","INDIANA CAFE",0,1,0,"",11102,111,5,1
650624.3807,6.8642793933e6,969,95535,8,32,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM",79,"CC","C","CH403","STARBUCKS",0,1,201,1,11104,111,5,1
651731.7557,6.8620244642e6,970,95568,1,1,651731.7557,6.8620244642e6,17,"","PL","DAUPHINE",1,"R","C","CH101","LE BAR DU CAVEAU",0,1,0,"",11101,111,5,1
649930.954300001,6.8603784323e6,975,96322,15,58,649930.9543,6.8603784323e6,30,"","BD","VAUGIRARD",2,"CC","C","CH109","BORNEO A PARIS",0,1,74,0,11101,111,5,1
650513.990800001,6.8605473379e6,977,96718,14,53,650513.9908,6.8605473379e6,80,"","BD","MONTPARNASSE",0,"R","C","CH302","(KIOSQUE)",0,1,0,"",11103,111,5,1
650495.468000002,6.8618317297e6,990,97907,7,25,650495.468,6.8618317297e6,55,"","RUE","GRENELLE",5,"CC","C","CH302","AVA KITCHEN",0,1,710,0,11103,111,5,1
651683.039899997,6.8622915777e6,1002,42,1,1,651683.0399,6.8622915777e6,14,"","QU","LOUVRE",1,"A","C","CH201","CAFE DU PONT NEUF",0,1,0,"",11102,111,5,1
652200.185900003,6.862454708e6,1005,326,1,2,652200.1859,6.862454708e6,38,"","RUE","SAINT DENIS",1,"R","C","CH106","CINQUECENTO",0,1,0,"",11101,111,5,1
652172.725199997,6.8624153205e6,1006,365,1,2,652172.7252,6.8624153205e6,35,"","RUE","SAINT DENIS",1,"R","C","CH303","LE CARTHAGE II",0,1,0,"",11103,111,5,1
652060.679300003,6.8623842782e6,1007,410,1,2,652058.66179224,6.86238773213434e6,11,"","RUE","HALLES",2,"R","C","CH403","GRAND BAY CAFE",0,1,0,"",11104,111,5,1
651935.151199996,6.8625636386e6,1009,483,1,2,651935.1512,6.8625636386e6,33,"","RUE","PONT NEUF",1,"A","C","CH101","LE CHIEN QUI FUME",0,1,0,"",11101,111,5,1
651758.041500002,6.8626094842e6,1012,618,1,2,651758.0415,6.8626094842e6,4,"","RUE","SAUVAL",1,"R","C","CH101","YAM TCHA",0,1,0,"",11101,111,5,1
651648.3376,6.8625854717e6,1014,686,1,2,651649.62137451,6.8625892600932e6,3,"","RUE","LOUVRE",2,"A","C","CH201","LE RELAIS DU LOUVRE",0,1,0,"",11102,111,5,1
652232.553999998,6.8626276477e6,1016,945,1,2,652228.77056409,6.86262894601149e6,3,"","RUE","PRECHEURS",2,"R","C","CH103","TIBETAIN",0,1,0,"",11101,111,5,1
652284.374799997,6.8626576495e6,1017,981,1,2,652288.16542817,6.86265637233983e6,74,"","RUE","RAMBUTEAU",2,"A","C","CH106","IT FRESCO",0,1,0,"",11101,111,5,1
652248.642499998,6.8627299283e6,1018,1036,1,2,652248.6425,6.8627299283e6,12,"","RUE","GRANDE TRUANDERIE",1,"R","C","CH403","LE QUID",0,1,0,"",11104,111,5,1
650950.532899998,6.8631192906e6,1028,2539,1,4,650947.45596015,6.86311190599161e6,10,"","RUE","MARCHE SAINT HONORE",3,"R","C","CH106","LA TRATTORIA BELLUSCI",0,1,0,"",11101,111,5,1
651341.646499999,6.8631971299e6,1037,3676,2,6,651341.6465,6.8631971299e6,2,"","RUE","CHABANAIS",1,"R","C","CH401","ZEN ZOO",0,1,0,"",11104,111,5,1
651728.560800001,6.8636989556e6,1039,3962,2,6,651728.5608,6.8636989556e6,11,"","BD","MONTMARTRE",37,"CC","C","CH103","BOKAN",0,1,15,0,11101,111,5,1
651708.417300001,6.8635604354e6,1040,4035,2,6,651696.55474025,6.86356224638762e6,5,"","RUE","SAINT MARC",4,"R","C","CH101","RESTAURANT CLEMENTINE",0,1,0,"",11101,111,5,1
651814.9877,6.8635104696e6,1044,4483,2,7,651814.9877,6.8635104696e6,43,"","RUE","JEUNEURS",1,"R","C","CH303","BRAVO",0,1,0,"",11103,111,5,1
651885.109099999,6.8630987723e6,1046,4636,2,7,651881.86811511,6.86309642794147e6,58,"","RUE","ARGOUT",2,"R","C","CH403","MATAMATA",0,1,0,"",11104,111,5,1
651911.558700003,6.86308326e6,1047,4654,2,7,651910.46622079,6.86308710792011e6,55,"","RUE","MONTMARTRE",2,"R","C","CH302","PIZZ’ARIA",0,1,0,"",11103,111,5,1
651967.613799997,6.8630505589e6,1048,4684,2,7,651959.74522808,6.86305200305232e6,11,"","RUE","MANDAR",3,"R","C","CH303","MAISON DE LA POUTINE",0,1,0,"",11103,111,5,1
652489.865900002,6.8634614238e6,1052,5311,2,8,652489.8659,6.8634614238e6,289,"","RUE","SAINT DENIS",1,"R","C","CH303","CRISPY SOUL",0,1,0,"",11103,111,5,1
652247.931699999,6.863108241e6,1055,5626,2,8,652249.16444749,6.86311204630336e6,25,"","RUE","DUSSOUBS",2,"R","C","CH103","SUSHI SUPE",0,1,0,"",11101,111,5,1
652378.456900001,6.8630736833e6,1060,6050,2,8,652378.4569,6.8630736833e6,164,"","RUE","SAINT DENIS",1,"R","C","CH403","LE FRIDGE",0,1,0,"",11104,111,5,1
652879.614600003,6.8633542246e6,1066,6749,3,9,652879.6146,6.8633542246e6,37,"","BD","SAINT MARTIN",1,"R","C","CH103","RESTAURANT CHINOIS",0,1,0,"",11101,111,5,1
652697.911200002,6.8629397686e6,1067,7066,3,9,652699.31725964,6.86294351332913e6,103,"","RUE","BEAUBOURG",2,"A","C","CH403","LE PUY DES ARTS",0,1,0,"",11104,111,5,1
652545.475299999,6.8628094504e6,1085,9022,3,12,652545.4753,6.8628094504e6,51,"","RUE","MONTMORENCY",1,"R","C","CH101","NICOLAS FLAMEL",0,1,0,"",11101,111,5,1
652228.746600002,6.8623382003e6,1096,9874,4,13,652228.7466,6.8623382003e6,12,"","BD","SEBASTOPOL",1,"R","C","CH201","CABANA BEACH",0,1,0,"",11102,111,5,1
652910.766000003,6.8621640383e6,1101,10509,4,14,652910.766,6.8621640383e6,54,"","RUE","ROSIERS",1,"R","C","CH109","CHEZ HANNA",0,1,0,"",11101,111,5,1
653115.338600002,6.8620105067e6,1103,10668,4,14,653118.50648005,6.86200806446004e6,2,"","RUE","ROSIERS",2,"R","C","CH201","LES ROSIERS",0,1,0,"",11102,111,5,1
653578.381099999,6.8615609107e6,1107,11152,4,15,653578.3811,6.8615609107e6,8,"","RUE","JACQUES COEUR",1,"R","C","CH103","HOKKAIDO",0,1,0,"",11101,111,5,1
652333.060800001,6.8612893916e6,1111,11664,5,17,652333.0608,6.8612893916e6,30,"","RUE","BERNARDINS",1,"R","C","CH107","ANAHUACALLI",0,1,0,"",11101,111,5,1
652635.101199999,6.8612686518e6,1113,11742,5,17,652639.10361821,6.86127557860651e6,4,"","RUE","CARDINAL LEMOINE",3,"R","C","CH106","AT",0,1,0,"",11101,111,5,1
652282.660800003,6.8604443732e6,1122,12833,5,18,652282.6608,6.8604443732e6,71,"","RUE","MOUFFETARD",1,"R","C","CH101","LES BAUX",0,1,0,"",11101,111,5,1
652215.581,6.860529999e6,1123,12961,5,19,652215.581,6.860529999e6,10,"","RUE","POT DE FER",1,"R","C","CH101","AU POT DE FER",0,1,0,"",11101,111,5,1
652091.877999999,6.8606399663e6,1124,12974,5,19,652091.878,6.8606399663e6,7,"","RUE","LAROMIGUIERE",1,"R","C","CH103","GUANG MING",0,1,0,"",11101,111,5,1
651392.120099999,6.860178643e6,1128,13390,5,19,651392.1201,6.860178643e6,56,"","RUE","HENRI BARBUSSE",1,"R","C","CH302","MITHE",0,1,0,"",11103,111,5,1
651802.469099998,6.860902393e6,1133,13755,5,20,651802.4691,6.860902393e6,157,"","RUE","SAINT JACQUES",1,"R","C","CH101","RESTAURANT PERRAUDIN",0,1,0,"",11101,111,5,1
652205.121600002,6.8609762591e6,1134,13813,5,20,652205.1216,6.8609762591e6,12,"","RUE","DESCARTES",1,"R","C","CH403","LA BODEGA",0,1,0,"",11104,111,5,1
651998.604000002,6.8613081242e6,1139,14039,5,20,651998.604,6.8613081242e6,19,"","RUE","DU SOMMERARD",1,"A","C","CH101","L'INVITEE",0,1,0,"",11101,111,5,1
652219.524700001,6.8614000502e6,1142,14166,5,20,652219.5247,6.8614000502e6,1,"","RUE","TROIS PORTES",1,"A","C","CH103","CHIENG MAI",0,1,0,"",11101,111,5,1
651512.773699999,6.8618037568e6,1145,14658,6,21,651507.10493626,6.86179318016927e6,41,"","RUE","DAUPHINE",4,"R","C","CH108","CINNAMON",0,1,0,"",11101,111,5,1
651736.6272,6.8616722564e6,1150,15049,6,21,651736.6272,6.8616722564e6,27,"","RUE","SAINT ANDRE DES ARTS",1,"R","C","CH303","CREPERIE DES ARTS",0,1,0,"",11103,111,5,1
651300.826099999,6.861497018e6,1155,15581,6,22,651300.8261,6.861497018e6,7,"","RUE","LOBINEAU",1,"R","C","CH403","COMPAGNIE DES VINS SURNATURELS",0,1,0,"",11104,111,5,1
650956.744199999,6.8604798912e6,1162,16275,6,23,650955.44192738,6.8604836732743e6,74,"","RUE","NOTRE DAME DES CHAMPS",2,"R","C","CH302","TOUTIA",0,1,0,"",11103,111,5,1
650838.8838,6.8604942818e6,1163,16293,6,23,650838.8838,6.8604942818e6,17,"","RUE","JULES CHAPLAIN",1,"R","C","CH103","TOYO RESTAURANT",0,1,0,"",11101,111,5,1
650355.841700003,6.8611008403e6,1174,16957,6,23,650355.8417,6.8611008403e6,78,"","RUE","CHERCHE MIDI",1,"R","C","CH106","ANIMA",0,1,0,"",11101,111,5,1
650930.301299997,6.8617392744e6,1179,17386,6,24,650930.3013,6.8617392744e6,6,"","RUE","DRAGON",1,"R","C","CH303","SUNTEA",0,1,0,"",11103,111,5,1
650765.340400003,6.8618752215e6,1191,18312,7,25,650765.3404,6.8618752215e6,204,"","BD","SAINT GERMAIN",1,"R","C","CH101","L'AUBERGE SAINT-GERMAIN",0,1,0,"",11101,111,5,1
650301.088200003,6.8622184284e6,1196,18935,7,26,650301.0882,6.8622184284e6,36,"","RUE","BELLECHASSE",1,"A","C","CH201","LEDROP",0,1,0,"",11102,111,5,1
649459.782499999,6.8623448716e6,1198,19113,7,26,649459.7825,6.8623448716e6,40,"B","RUE","FABERT",1,"R","C","CH303","*** NON RENSEIGNE ***",0,1,0,"",11103,111,5,1
649047.6171,6.8621637688e6,1205,19677,7,28,649044.05497745,6.86216194910691e6,167,"","RUE","GRENELLE",2,"R","C","CH106","LE DEN",0,1,0,"",11101,111,5,1
648497.895999998,6.8623544036e6,1215,20344,7,28,648497.896,6.8623544036e6,23,"","AV","LA BOURDONNAIS",1,"A","C","CH201","CAFE GUSTAVE",0,1,0,"",11102,111,5,1
648976.656099997,6.8635499466e6,1217,20754,8,29,648973.48353701,6.86354751044647e6,68,"","RUE","PIERRE CHARRON",2,"R","C","CH107","YACATAN",0,1,0,"",11101,111,5,1
648813.163000003,6.8632903815e6,1218,20995,8,29,648813.163,6.8632903815e6,7,"","RUE","MARBEUF",1,"R","C","CH106","MAITRE PIERRE",0,1,0,"",11101,111,5,1
649265.444499999,6.8641952383e6,1221,21354,8,30,649265.4445,6.8641952383e6,41,"","RUE","COURCELLES",1,"R","C","CH303","AROMATES",0,1,0,"",11103,111,5,1
649300.968699999,6.8637873525e6,1227,21909,8,30,649300.9687,6.8637873525e6,98,"","RUE","LA BOETIE",1,"A","C","CH201","BRASSERIE BOETIE",0,1,0,"",11102,111,5,1
648935.521799996,6.863704505e6,1229,22125,8,30,648935.5218,6.863704505e6,84,"","AV","CHAMPS ELYSEES",19,"CC","C","CH303","PAUL",0,1,34,0,11103,111,5,1
649442.188199997,6.8635476557e6,1230,22314,8,30,649447.55756365,6.86355838742559e6,1,"B","RUE","JEAN MERMOZ",4,"R","C","CH103","KINU",0,1,0,"",11101,111,5,1
650549.801899999,6.8635492e6,1234,22868,8,31,650550.4717282,6.86355314351749e6,3,"","RUE","VIGNON",2,"R","C","CH303","POKE BAR",0,1,0,"",11103,111,5,1
649925.727700002,6.8636806594e6,1240,23549,8,31,649925.7277,6.8636806594e6,8,"","RUE","SAUSSAIES",1,"R","C","CH403","LE GRIFFONNIER",0,1,0,"",11104,111,5,1
649348.939000003,6.864131043e6,1243,23967,8,32,649352.93220555,6.86413127604394e6,166,"","BD","HAUSSMANN",2,"R","C","CH108","DIWAN",0,1,0,"",11101,111,5,1
650974.7434,6.864803436e6,1255,25644,9,33,650975.77791858,6.86481136882871e6,55,"","RUE","BLANCHE",3,"A","C","CH402","LE BALLU",0,1,0,"",11104,111,5,1
651152.765100002,6.8650016189e6,1257,26013,9,33,651149.11833847,6.8650032624116e6,49,"","BD","CLICHY",2,"R","C","CH106","WALL STREET PIGALLE",0,1,0,"",11101,111,5,1
651351.691299997,6.8645610314e6,1259,26153,9,33,651354.18518163,6.86455790401221e6,40,"","RUE","NOTRE DAME DE LORETTE",2,"R","C","CH106","LA FABBRICA",0,1,0,"",11101,111,5,1
651396.5682,6.8644085266e6,1265,26428,9,33,651396.5682,6.8644085266e6,47,"","RUE","SAINT GEORGES",1,"A","C","CH108","SIZIN",0,1,0,"",11101,111,5,1
650638.800899997,6.8642960942e6,1267,26580,9,33,650638.8009,6.8642960942e6,22,"","RUE","AMSTERDAM",1,"R","C","CH303","MELODIE",0,1,0,"",11103,111,5,1
651335.399999999,6.8642027501e6,1269,26699,9,34,651335.4,6.8642027501e6,35,"","RUE","CHATEAUDUN",1,"R","C","CH303","COMPOSE",0,1,0,"",11103,111,5,1
651229.666500002,6.8639201224e6,1270,26844,9,34,651229.6665,6.8639201224e6,16,"","RUE","LA FAYETTE",1,"R","C","CH201","A COTE",0,1,0,"",11102,111,5,1
651474.210299999,6.8638420944e6,1273,27839,9,35,651474.2103,6.8638420944e6,17,"","RUE","LE PELETIER",1,"R","C","CH103","SICHUAN",0,1,0,"",11101,111,5,1
651813.199500002,6.8637961519e6,1274,27926,9,35,651812.97891809,6.8638041488584e6,13,"","RUE","FAUBOURG MONTMARTRE",3,"R","C","CH201","ALESTI",0,1,0,"",11102,111,5,1
651732.727700002,6.8637359635e6,1275,27976,9,35,651732.7277,6.8637359635e6,10,"","BD","MONTMARTRE",20,"CC","C","CH401","LE VALENTIN",0,1,51,0,11104,111,5,1
651604.208499998,6.8640652037e6,1277,28148,9,35,651604.2085,6.8640652037e6,46,"","RUE","LA FAYETTE",1,"R","C","CH201","KANOPE",0,1,0,"",11102,111,5,1
651971.536600001,6.8639626324e6,1280,28362,9,35,651971.5366,6.8639626324e6,21,"","RUE","TREVISE",1,"R","C","CH106","WILLETTE",0,1,0,"",11101,111,5,1
652171.302900001,6.8640406325e6,1281,28680,9,35,652171.3029,6.8640406325e6,53,"","RUE","FAUBOURG POISSONNIERE",1,"R","C","CH303","LOLO BISTROT",0,1,0,"",11103,111,5,1
652946.359200001,6.8648628677e6,1303,30791,10,37,652946.3592,6.8648628677e6,193,"","RUE","FAUBOURG SAINT DENIS",1,"R","C","CH401","KRISHNA",0,1,0,"",11104,111,5,1
652874.571999997,6.8646049983e6,1304,30848,10,37,652874.572,6.8646049983e6,168,"","RUE","FAUBOURG SAINT DENIS",1,"R","C","CH303","CHENNAI DOSA",0,1,0,"",11103,111,5,1
652174.3266,6.8637030973e6,1310,31885,10,38,652174.3266,6.8637030973e6,12,"","RUE","FAUBOURG POISSONNIERE",1,"R","C","CH103","NISHIKURA",0,1,0,"",11101,111,5,1
652174.3266,6.8637030973e6,1311,31886,10,38,652174.29658113,6.86369909741264e6,12,"","RUE","FAUBOURG POISSONNIERE",2,"R","C","CH303","PAINS ET DELICES",0,1,0,"",11103,111,5,1
652527.409900002,6.8635583856e6,1312,31972,10,38,652527.4099,6.8635583856e6,13,"","RUE","FAUBOURG SAINT DENIS",1,"R","C","CH403","LE SULLY",0,1,0,"",11104,111,5,1
652800.502700001,6.8640223889e6,1316,32474,10,38,652785.22486718,6.86401763623502e6,3,"","RUE","FIDELITE",5,"R","C","CH403","LAPOESIA",0,1,0,"",11104,111,5,1
652649.468000002,6.8635411336e6,1319,32740,10,38,652649.468,6.8635411336e6,11,"","BD","STRASBOURG",1,"R","C","CH202","LA SCALA",0,1,0,"",11102,111,5,1
653056.876699999,6.8636607805e6,1322,33005,10,39,653056.8767,6.8636607805e6,9,"B","RUE","LUCIEN SAMPAIX",1,"R","C","CH403","HUBSY",0,1,0,"",11104,111,5,1
653052.787600003,6.8635589812e6,1323,33012,10,39,653052.7876,6.8635589812e6,26,"","RUE","CHATEAU D EAU",1,"A","C","CH402","LE NAVY",0,1,0,"",11104,111,5,1
653060.799599998,6.8636401885e6,1324,33027,10,39,653058.7875204,6.86363673140069e6,8,"","RUE","LUCIEN SAMPAIX",2,"R","C","CH201","LUCIEN",0,1,0,"",11102,111,5,1
652760.419,6.8634724883e6,1325,33172,10,39,652760.419,6.8634724883e6,10,"","RUE","FAUBOURG SAINT MARTIN",1,"R","C","CH303","DISTRITO FRANCES",0,1,0,"",11103,111,5,1
653489.6875,6.8633406975e6,1327,33343,10,39,653489.6875,6.8633406975e6,17,"","RUE","FAUBOURG DU TEMPLE",1,"R","C","CH201","LE TEMPLE D'OR",0,1,0,"",11102,111,5,1
653251.737800002,6.8637362308e6,1328,33524,10,39,653251.7378,6.8637362308e6,50,"","RUE","LANCRY",1,"R","C","CH403","LE CINQUANTE",0,1,0,"",11104,111,5,1
